transaction_ID,Customer ID,Transaction_Date,transaction_amount,product_service type,transaction_fees,Operational expenses
TRANS02190,CUST0134,2023-07-31,8738.72,Mortgage,132.52,494.22
TRANS02191,CUST0216,2023-05-29,2553.53,Personal loan,82.76,128.39
TRANS02192,CUST0751,2023-01-23,4399.06,Personal loan,119.37,329.07
TRANS02193,CUST0022,2023-02-01,2301.83,Insurance,172.15,94.74
TRANS02194,CUST0603,2023-05-06,9282.05,Mortgage,124.91,353.09
TRANS02195,CUST0516,2023-07-06,9467.9,Mortgage,193.67,381.59
TRANS02196,CUST0173,2023-02-08,9146.17,Investment,150.08,363.78
TRANS02197,CUST0126,2023-02-03,8992.69,Personal loan,127.02,448.73
TRANS02198,CUST0375,2023-07-12,4235.94,Insurance,182.75,485.25
TRANS02199,CUST0728,2023-02-15,537.82,Investment,49.77,403.97
TRANS02200,CUST0666,2023-03-20,9913.61,Mortgage,10.51,257.7
TRANS02201,CUST0811,2023-02-22,7361.42,Insurance,54.05,459.6
TRANS02202,CUST0038,2023-02-07,5091.74,Mortgage,51.12,353.57
TRANS02203,CUST0384,2023-08-15,4314.41,Personal loan,186.61,167.15
TRANS02204,CUST0897,2023-09-22,4003.77,Investment,126.84,382.78
TRANS02205,CUST0655,2023-05-01,8116.19,Investment,37.23,165.37
TRANS02206,CUST0261,2023-01-07,6996.87,Personal loan,100.34,120.44
TRANS02207,CUST0789,2023-02-22,1070.19,Personal loan,10.05,326.36
TRANS02208,CUST0547,2023-04-28,5003.32,Mortgage,24.78,476.74
TRANS02209,CUST0638,2023-06-30,922.61,Investment,194.27,111.68
TRANS02210,CUST0049,2023-09-17,7555.48,Investment,36.03,27.79
TRANS02211,CUST0608,2023-01-02,6962.28,Investment,163.37,161.98
TRANS02212,CUST0049,2023-03-04,4125.52,Investment,90.83,119.4
TRANS02213,CUST0677,2023-07-22,2258.26,Insurance,99.62,417.28
TRANS02214,CUST0110,2023-08-04,3648.22,Mortgage,67.49,346.63
TRANS02215,CUST0669,2023-09-12,2466.72,Insurance,154.4,52.17
TRANS02216,CUST0856,2023-02-04,9989.62,Investment,55.75,237.25
TRANS02217,CUST0020,2023-04-23,257.71,Personal loan,84.72,77.1
TRANS02218,CUST0049,2023-02-05,6723.45,Personal loan,157.04,473.54
TRANS02219,CUST0706,2023-02-16,1701.85,Investment,144.19,337.56
TRANS02220,CUST0118,2023-02-21,4646.9,Insurance,77.45,25.07
TRANS02221,CUST0426,2023-07-27,5746.77,Insurance,169.34,306.83
TRANS02222,CUST0454,2023-06-28,5878.24,Mortgage,70.22,184.72
TRANS02223,CUST0389,2023-09-03,9766.57,Personal loan,24.86,199.96
TRANS02224,CUST0126,2023-04-27,4691.23,Investment,125.02,165.82
TRANS02225,CUST0560,2023-05-04,1472.38,Insurance,50.64,317.24
TRANS02226,CUST0258,2023-02-23,7061.04,Insurance,41.56,461.39
TRANS02227,CUST0485,2023-07-08,1930.96,Mortgage,130.42,324.91
TRANS02228,CUST0718,2023-01-30,8728.36,Personal loan,62.77,304.8
TRANS02229,CUST0156,2023-08-24,6305.43,Investment,37.15,345.98
TRANS02230,CUST0210,2023-03-24,7068.63,Personal loan,93.08,488.97
TRANS02231,CUST0711,2023-06-19,113.5,Investment,93.91,260.0
TRANS02232,CUST0702,2023-07-05,6310.32,Insurance,142.07,188.72
TRANS02233,CUST0645,2023-07-18,3910.3,Insurance,57.6,142.78
TRANS02234,CUST0009,2023-05-24,6938.43,Investment,32.85,247.33
TRANS02235,CUST0308,2023-07-10,5356.11,Personal loan,180.95,402.96
TRANS02236,CUST0430,2023-05-28,3036.24,Personal loan,133.9,381.4
TRANS02237,CUST0677,2023-04-25,7553.59,Mortgage,43.82,389.5
TRANS02238,CUST0103,2023-06-16,7010.74,Investment,174.57,222.9
TRANS02239,CUST0678,2023-03-14,6163.76,Personal loan,172.52,301.82
TRANS02240,CUST0532,2023-08-24,5794.77,Insurance,156.44,442.71
TRANS02241,CUST0276,2023-01-28,2150.75,Personal loan,75.74,475.58
TRANS02242,CUST0637,2023-04-03,6878.19,Personal loan,90.57,348.73
TRANS02243,CUST0620,2023-08-04,6242.51,Mortgage,127.23,497.43
TRANS02244,CUST0717,2023-01-31,3423.38,Personal loan,176.5,202.38
TRANS02245,CUST0140,2023-01-15,9329.21,Mortgage,184.92,482.13
TRANS02246,CUST0428,2023-09-05,5195.89,Insurance,46.29,384.34
TRANS02247,CUST0850,2023-07-13,9109.04,Insurance,81.1,61.68
TRANS02248,CUST0920,2023-04-28,3703.51,Insurance,187.31,141.04
TRANS02249,CUST0107,2023-08-27,610.47,Insurance,199.13,64.18
TRANS02250,CUST0523,2023-02-13,3891.25,Insurance,47.21,137.79
TRANS02251,CUST0736,2023-09-13,4706.99,Personal loan,78.59,418.7
TRANS02252,CUST0632,2023-05-28,504.66,Investment,47.03,323.02
TRANS02253,CUST0120,2023-02-17,3727.69,Insurance,121.38,65.12
TRANS02254,CUST0289,2023-08-13,6516.91,Personal loan,72.41,202.33
TRANS02255,CUST0116,2023-04-22,7078.25,Mortgage,183.1,181.94
TRANS02256,CUST0803,2023-03-07,5651.51,Insurance,184.0,309.73
TRANS02257,CUST0108,2023-04-07,7758.4,Investment,105.53,245.25
TRANS02258,CUST0509,2023-09-07,1470.22,Personal loan,12.47,174.98
TRANS02259,CUST0203,2023-02-28,3415.8,Personal loan,61.88,285.26
TRANS02260,CUST0623,2023-02-16,5442.37,Personal loan,132.97,357.94
TRANS02261,CUST0204,2023-05-16,6525.48,Mortgage,131.92,236.58
TRANS02262,CUST0796,2023-04-21,7400.06,Investment,85.68,314.58
TRANS02263,CUST0269,2023-01-19,7547.54,Insurance,199.19,65.58
TRANS02264,CUST0851,2023-01-30,8724.2,Mortgage,143.81,348.24
TRANS02265,CUST0535,2023-04-03,7058.15,Insurance,62.09,304.85
TRANS02266,CUST0996,2023-02-02,7556.42,Investment,20.87,344.12
TRANS02267,CUST0206,2023-05-11,7632.77,Personal loan,118.71,33.55
TRANS02268,CUST0366,2023-03-26,3272.59,Insurance,15.78,263.02
TRANS02269,CUST0720,2023-05-09,8989.54,Personal loan,146.43,53.17
TRANS02270,CUST0419,2023-01-20,5085.3,Personal loan,99.45,106.99
TRANS02271,CUST0302,2023-06-09,4287.0,Insurance,125.43,151.88
TRANS02272,CUST0164,2023-08-20,639.15,Insurance,96.35,291.22
TRANS02273,CUST0040,2023-09-15,3790.86,Investment,43.02,404.63
TRANS02274,CUST0561,2023-06-18,4578.87,Insurance,152.49,277.12
TRANS02275,CUST0508,2023-09-15,5064.36,Investment,133.03,367.68
TRANS02276,CUST0932,2023-03-14,8312.64,Investment,113.66,141.54
TRANS02277,CUST0212,2023-05-31,4754.62,Insurance,29.74,76.48
TRANS02278,CUST0704,2023-01-26,5365.85,Personal loan,80.21,268.03
TRANS02279,CUST0955,2023-06-07,8271.25,Mortgage,126.45,103.48
TRANS02280,CUST0492,2023-08-01,9004.57,Insurance,145.53,236.83
TRANS02281,CUST0338,2023-04-09,4574.59,Insurance,144.07,429.71
TRANS02282,CUST0240,2023-05-14,3744.64,Investment,43.61,39.11
TRANS02283,CUST0002,2023-05-11,6765.73,Investment,171.68,308.54
TRANS02284,CUST0013,2023-03-06,6962.91,Investment,25.74,224.83
TRANS02285,CUST0687,2023-05-06,9783.04,Insurance,168.47,349.67
TRANS02286,CUST0091,2023-03-10,8842.99,Mortgage,32.69,484.91
TRANS02287,CUST0928,2023-09-12,1964.7,Insurance,94.24,56.87
TRANS02288,CUST0113,2023-07-12,8851.39,Insurance,145.01,251.43
TRANS02289,CUST0855,2023-05-02,964.36,Insurance,69.7,139.54
TRANS02290,CUST0587,2023-01-30,3967.76,Mortgage,173.0,205.91
TRANS02291,CUST0685,2023-01-01,1870.24,Mortgage,62.72,377.37
TRANS02292,CUST0505,2023-02-23,9586.74,Investment,171.99,333.86
TRANS02293,CUST0152,2023-09-03,861.78,Personal loan,134.47,104.78
TRANS02294,CUST0972,2023-05-22,1731.19,Insurance,150.12,200.83
TRANS02295,CUST0092,2023-04-20,1209.04,Investment,73.21,165.09
TRANS02296,CUST0798,2023-07-08,1564.75,Mortgage,137.68,127.24
TRANS02297,CUST0523,2023-01-26,1589.93,Insurance,180.94,435.47
TRANS02298,CUST0076,2023-07-01,2122.14,Mortgage,180.57,300.11
TRANS02299,CUST0740,2023-08-15,9525.84,Personal loan,42.15,256.81
TRANS02300,CUST0740,2023-07-30,324.63,Investment,197.39,362.64
TRANS02301,CUST0103,2023-08-20,4223.71,Personal loan,147.21,408.04
TRANS02302,CUST0926,2023-08-27,6855.79,Mortgage,79.59,475.06
TRANS02303,CUST0262,2023-04-18,9324.04,Mortgage,12.69,75.72
TRANS02304,CUST0659,2023-07-22,4791.66,Investment,136.25,98.93
TRANS02305,CUST0236,2023-07-24,4259.29,Insurance,89.11,83.36
TRANS02306,CUST0467,2023-05-20,7403.32,Insurance,136.87,489.82
TRANS02307,CUST0303,2023-06-15,312.67,Investment,21.68,310.5
TRANS02308,CUST0270,2023-06-01,1971.7,Insurance,46.66,31.37
TRANS02309,CUST0475,2023-08-23,318.16,Investment,154.65,258.15
TRANS02310,CUST0051,2023-04-20,8039.69,Investment,38.03,401.28
TRANS02311,CUST0102,2023-07-16,8365.98,Mortgage,60.66,226.39
TRANS02312,CUST0832,2023-08-10,5244.24,Investment,42.79,360.04
TRANS02313,CUST0178,2023-08-21,3425.19,Investment,18.46,450.89
TRANS02314,CUST0895,2023-03-27,5829.18,Investment,125.62,196.78
TRANS02315,CUST0040,2023-01-23,6592.03,Mortgage,140.86,280.87
TRANS02316,CUST0872,2023-01-12,7889.56,Mortgage,87.76,220.94
TRANS02317,CUST0297,2023-05-24,4912.87,Investment,130.71,36.1
TRANS02318,CUST0368,2023-02-11,6691.97,Personal loan,170.0,229.42
TRANS02319,CUST0820,2023-08-18,5348.65,Insurance,188.81,356.98
TRANS02320,CUST0693,2023-09-02,5529.84,Mortgage,69.12,52.13
TRANS02321,CUST0320,2023-05-13,4634.27,Mortgage,116.51,61.88
TRANS02322,CUST0436,2023-06-18,5715.79,Personal loan,32.37,441.33
TRANS02323,CUST0756,2023-06-25,8992.99,Investment,98.59,339.06
TRANS02324,CUST0118,2023-05-16,3134.3,Personal loan,168.86,247.82
TRANS02325,CUST0097,2023-09-15,7913.75,Personal loan,26.36,263.41
TRANS02326,CUST0871,2023-06-06,2345.14,Insurance,186.75,136.75
TRANS02327,CUST0776,2023-03-22,3781.83,Mortgage,26.75,465.38
TRANS02328,CUST0911,2023-05-22,2952.65,Personal loan,184.42,86.01
TRANS02329,CUST0046,2023-05-22,8470.59,Investment,44.68,31.57
TRANS02330,CUST0009,2023-07-16,1568.55,Investment,26.42,61.46
TRANS02331,CUST0872,2023-04-26,2915.38,Insurance,70.33,109.66
TRANS02332,CUST0141,2023-02-26,9566.52,Mortgage,129.06,114.33
TRANS02333,CUST0679,2023-03-13,6224.44,Investment,13.82,336.73
TRANS02334,CUST0662,2023-06-24,1691.82,Mortgage,42.17,282.04
TRANS02335,CUST0174,2023-09-05,5399.64,Investment,11.98,287.54
TRANS02336,CUST0336,2023-02-03,1904.58,Personal loan,131.21,249.38
TRANS02337,CUST0366,2023-06-26,1836.06,Investment,97.47,486.02
TRANS02338,CUST0915,2023-03-02,7110.3,Mortgage,176.67,335.01
TRANS02339,CUST0448,2023-06-01,9056.64,Personal loan,189.22,299.42
TRANS02340,CUST0978,2023-06-06,7965.13,Personal loan,68.48,75.61
TRANS02341,CUST0636,2023-02-21,1696.42,Insurance,139.37,39.08
TRANS02342,CUST0274,2023-09-11,1257.48,Investment,189.1,117.17
TRANS02343,CUST0899,2023-05-21,9938.35,Insurance,174.27,164.16
TRANS02344,CUST0750,2023-06-07,5787.8,Mortgage,152.01,378.39
TRANS02345,CUST0095,2023-05-23,4464.8,Insurance,150.24,207.54
TRANS02346,CUST0381,2023-01-11,3759.75,Insurance,68.99,198.49
TRANS02347,CUST0834,2023-04-11,2131.04,Personal loan,82.07,264.89
TRANS02348,CUST0350,2023-05-29,7100.63,Insurance,64.54,25.84
TRANS02349,CUST0187,2023-01-04,6688.98,Mortgage,63.0,271.79
TRANS02350,CUST0116,2023-07-05,9782.42,Insurance,117.36,147.63
TRANS02351,CUST0410,2023-01-09,1564.65,Mortgage,88.66,274.65
TRANS02352,CUST0409,2023-09-15,4539.45,Mortgage,168.7,165.61
TRANS02353,CUST0985,2023-01-17,9757.11,Mortgage,61.83,409.5
TRANS02354,CUST0467,2023-02-02,5383.07,Investment,47.85,173.37
TRANS02355,CUST0278,2023-04-25,1302.75,Investment,196.06,136.96
TRANS02356,CUST0855,2023-09-11,346.76,Mortgage,59.28,250.59
TRANS02357,CUST0394,2023-04-17,9317.58,Insurance,93.52,122.51
TRANS02358,CUST0706,2023-02-13,7708.33,Insurance,27.56,338.74
TRANS02359,CUST0871,2023-03-28,9483.11,Personal loan,77.48,249.57
TRANS02360,CUST0489,2023-01-02,9285.33,Investment,79.09,122.78
TRANS02361,CUST0819,2023-05-27,1644.93,Personal loan,156.75,102.76
TRANS02362,CUST0431,2023-07-17,9704.49,Insurance,109.38,285.46
TRANS02363,CUST0664,2023-09-09,5506.84,Insurance,167.61,320.97
TRANS02364,CUST0907,2023-06-13,5123.35,Investment,140.54,432.17
TRANS02365,CUST0816,2023-03-11,6507.72,Mortgage,42.39,54.04
TRANS02366,CUST0170,2023-04-12,3026.01,Personal loan,190.44,340.2
TRANS02367,CUST0115,2023-01-16,8970.18,Insurance,121.19,431.77
TRANS02368,CUST0135,2023-07-18,9699.1,Mortgage,39.58,89.79
TRANS02369,CUST0712,2023-06-22,7566.2,Mortgage,118.06,385.05
TRANS02370,CUST0743,2023-02-09,9941.25,Mortgage,198.81,249.29
TRANS02371,CUST0060,2023-01-02,6702.19,Insurance,92.43,495.14
TRANS02372,CUST0965,2023-01-02,8015.8,Insurance,132.74,54.84
TRANS02373,CUST0864,2023-09-05,7312.58,Investment,139.58,99.07
TRANS02374,CUST0163,2023-06-09,9230.69,Mortgage,64.85,320.93
TRANS02375,CUST0106,2023-06-08,3452.98,Personal loan,75.01,218.48
TRANS02376,CUST0426,2023-07-30,1211.92,Investment,194.01,320.3
TRANS02377,CUST0933,2023-08-21,4841.91,Mortgage,114.81,470.05
TRANS02378,CUST0604,2023-01-23,496.8,Personal loan,151.2,417.43
TRANS02379,CUST0494,2023-09-19,6812.28,Personal loan,61.1,215.07
TRANS02380,CUST0821,2023-04-16,1257.07,Investment,107.52,381.14
TRANS02381,CUST0582,2023-02-08,345.48,Mortgage,50.04,40.6
TRANS02382,CUST0694,2023-07-08,6213.47,Insurance,51.47,173.83
TRANS02383,CUST0448,2023-02-22,2281.61,Investment,59.56,209.42
TRANS02384,CUST0185,2023-07-28,3638.2,Investment,185.16,112.45
TRANS02385,CUST0625,2023-02-24,3331.03,Investment,108.24,368.72
TRANS02386,CUST0388,2023-01-03,6120.7,Personal loan,129.91,199.37
TRANS02387,CUST0797,2023-07-03,2031.98,Mortgage,100.29,235.92
TRANS02388,CUST0367,2023-06-08,5311.7,Insurance,98.78,421.46
TRANS02389,CUST0626,2023-03-07,7834.71,Mortgage,71.37,127.87
TRANS02390,CUST0029,2023-03-16,7694.24,Investment,117.12,455.6
TRANS02391,CUST0883,2023-07-14,2037.59,Personal loan,135.08,250.1
TRANS02392,CUST0700,2023-02-13,927.54,Personal loan,181.24,475.71
TRANS02393,CUST0901,2023-02-17,8509.57,Investment,71.25,264.58
TRANS02394,CUST0858,2023-05-17,6802.93,Personal loan,29.88,215.14
TRANS02395,CUST0744,2023-09-14,9580.47,Mortgage,78.19,438.5
TRANS02396,CUST0996,2023-03-04,9760.81,Personal loan,181.19,324.97
TRANS02397,CUST0913,2023-02-24,4004.79,Mortgage,40.16,135.84
TRANS02398,CUST0133,2023-03-31,4955.61,Mortgage,100.34,270.2
TRANS02399,CUST0494,2023-02-25,6071.4,Personal loan,73.97,258.62
TRANS02400,CUST0942,2023-08-03,5164.4,Investment,181.57,56.03
TRANS02401,CUST0499,2023-02-27,654.87,Mortgage,45.55,307.91
TRANS02402,CUST0115,2023-03-12,6700.99,Insurance,78.02,220.31
TRANS02403,CUST0908,2023-03-09,4035.82,Mortgage,40.92,289.61
TRANS02404,CUST0421,2023-08-04,7188.04,Personal loan,113.89,358.15
TRANS02405,CUST0451,2023-03-02,4333.64,Mortgage,152.89,392.98
TRANS02406,CUST0047,2023-04-21,3922.51,Insurance,93.41,391.0
TRANS02407,CUST0064,2023-01-06,220.69,Insurance,127.16,39.18
TRANS02408,CUST0267,2023-07-28,3514.71,Insurance,122.78,153.15
TRANS02409,CUST0670,2023-04-18,3150.04,Investment,141.95,154.8
TRANS02410,CUST0321,2023-07-02,4511.2,Insurance,148.88,332.08
TRANS02411,CUST0012,2023-05-07,5654.23,Investment,99.98,493.61
TRANS02412,CUST0721,2023-03-02,2235.38,Insurance,56.28,183.91
TRANS02413,CUST0889,2023-07-24,8889.27,Insurance,147.44,421.44
TRANS02414,CUST0694,2023-03-16,7441.12,Mortgage,124.18,310.54
TRANS02415,CUST0537,2023-05-20,4214.54,Personal loan,101.69,461.28
TRANS02416,CUST0785,2023-08-24,4480.79,Insurance,86.22,430.58
TRANS02417,CUST0761,2023-08-18,1721.52,Personal loan,17.62,245.56
TRANS02418,CUST0590,2023-08-20,7307.21,Investment,186.51,254.14
TRANS02419,CUST0741,2023-04-26,8987.46,Personal loan,54.52,383.56
TRANS02420,CUST0578,2023-01-13,7313.19,Personal loan,187.6,422.96
TRANS02421,CUST0229,2023-01-01,4200.52,Insurance,186.11,302.99
TRANS02422,CUST0978,2023-04-16,8371.56,Personal loan,30.49,288.89
TRANS02423,CUST0685,2023-02-05,6019.56,Insurance,90.92,347.45
TRANS02424,CUST0894,2023-01-16,1522.03,Investment,61.18,307.68
TRANS02425,CUST0346,2023-08-04,3101.99,Insurance,119.72,397.19
TRANS02426,CUST0531,2023-04-15,9884.99,Personal loan,122.68,85.89
TRANS02427,CUST0535,2023-06-25,5300.48,Mortgage,41.16,181.8
TRANS02428,CUST0704,2023-08-24,3420.63,Investment,41.61,351.88
TRANS02429,CUST0717,2023-02-14,9338.21,Insurance,67.11,488.11
TRANS02430,CUST0633,2023-03-30,5947.72,Personal loan,123.4,275.71
TRANS02431,CUST0097,2023-05-25,3820.15,Investment,142.55,315.86
TRANS02432,CUST0443,2023-02-09,165.53,Investment,109.58,50.21
TRANS02433,CUST0677,2023-02-14,6424.18,Investment,190.78,321.98
TRANS02434,CUST0744,2023-04-06,2805.96,Insurance,117.92,468.4
TRANS02435,CUST0254,2023-05-15,1831.44,Mortgage,36.51,439.88
TRANS02436,CUST0493,2023-09-17,4674.99,Investment,136.05,305.33
TRANS02437,CUST0354,2023-01-12,5722.37,Mortgage,159.83,129.36
TRANS02438,CUST0679,2023-05-03,9157.23,Insurance,20.22,464.87
TRANS02439,CUST0692,2023-03-17,2072.65,Personal loan,27.18,175.6
TRANS02440,CUST0656,2023-05-04,8339.61,Personal loan,160.64,134.92
TRANS02441,CUST0394,2023-06-22,2965.69,Personal loan,36.88,111.81
TRANS02442,CUST0152,2023-02-26,4956.8,Investment,75.76,486.72
TRANS02443,CUST0859,2023-03-05,8245.71,Mortgage,85.24,112.09
TRANS02444,CUST0846,2023-09-07,3089.73,Insurance,97.51,180.8
TRANS02445,CUST0571,2023-07-26,5893.56,Mortgage,135.14,344.53
TRANS02446,CUST0913,2023-08-18,4991.59,Investment,48.08,153.69
TRANS02447,CUST0627,2023-02-20,7424.57,Insurance,42.69,306.93
TRANS02448,CUST0055,2023-01-03,2322.75,Mortgage,68.43,341.45
TRANS02449,CUST0011,2023-06-19,7933.07,Mortgage,45.07,110.41
TRANS02450,CUST0658,2023-04-23,1624.84,Personal loan,172.97,314.27
TRANS02451,CUST0956,2023-02-15,3071.68,Mortgage,92.94,397.71
TRANS02452,CUST0160,2023-09-06,6441.5,Mortgage,147.59,405.08
TRANS02453,CUST0517,2023-09-16,6401.95,Investment,39.29,350.4
TRANS02454,CUST0869,2023-05-20,1329.35,Insurance,115.52,111.18
TRANS02455,CUST0480,2023-07-10,6692.54,Personal loan,157.37,349.27
TRANS02456,CUST0872,2023-08-05,2948.12,Investment,10.94,362.06
TRANS02457,CUST0507,2023-01-16,1875.79,Mortgage,40.27,285.39
TRANS02458,CUST0890,2023-08-21,9077.25,Insurance,28.98,118.14
TRANS02459,CUST0169,2023-06-30,6483.38,Personal loan,114.47,242.09
TRANS02460,CUST0076,2023-07-23,381.58,Personal loan,84.87,269.65
TRANS02461,CUST0769,2023-04-04,7670.71,Insurance,50.37,76.26
TRANS02462,CUST0503,2023-01-12,4981.2,Mortgage,99.74,366.92
TRANS02463,CUST0328,2023-02-19,9709.19,Insurance,81.5,159.9
TRANS02464,CUST0246,2023-07-29,6029.02,Personal loan,98.06,138.57
TRANS02465,CUST0338,2023-01-07,3681.42,Mortgage,56.12,307.1
TRANS02466,CUST0993,2023-01-29,4856.81,Mortgage,184.22,324.05
TRANS02467,CUST0284,2023-01-10,4417.08,Mortgage,83.64,181.94
TRANS02468,CUST0051,2023-04-27,2653.32,Insurance,70.49,445.89
TRANS02469,CUST0519,2023-02-09,6890.54,Insurance,187.7,408.6
TRANS02470,CUST0228,2023-08-30,9745.16,Mortgage,85.98,200.0
TRANS02471,CUST0563,2023-04-22,8200.98,Investment,72.15,207.98
TRANS02472,CUST0658,2023-05-08,3794.7,Personal loan,63.81,364.18
TRANS02473,CUST0387,2023-04-05,7356.28,Mortgage,138.2,467.59
TRANS02474,CUST0412,2023-04-28,273.7,Insurance,175.81,240.36
TRANS02475,CUST0836,2023-01-30,2669.42,Insurance,123.42,183.87
TRANS02476,CUST0240,2023-08-27,5858.38,Personal loan,111.48,142.27
TRANS02477,CUST0080,2023-05-10,1546.76,Personal loan,75.9,54.58
TRANS02478,CUST0470,2023-02-19,4664.34,Investment,137.28,79.73
TRANS02479,CUST0454,2023-07-18,6963.5,Insurance,194.34,200.75
TRANS02480,CUST0820,2023-02-07,3638.12,Investment,15.11,284.33
TRANS02481,CUST0586,2023-09-12,623.59,Personal loan,178.26,208.68
TRANS02482,CUST0458,2023-04-12,3675.52,Insurance,43.85,51.94
TRANS02483,CUST0090,2023-04-22,6398.85,Personal loan,54.68,409.76
TRANS02484,CUST0877,2023-07-02,9556.05,Insurance,78.83,142.31
TRANS02485,CUST0510,2023-08-04,582.28,Investment,105.28,257.63
TRANS02486,CUST0457,2023-06-09,2987.47,Mortgage,10.3,468.68
TRANS02487,CUST0323,2023-06-26,6425.57,Investment,123.84,284.31
TRANS02488,CUST0121,2023-04-22,860.58,Personal loan,85.65,414.16
TRANS02489,CUST0509,2023-09-02,2018.77,Personal loan,24.68,265.34
TRANS02490,CUST0763,2023-02-20,6317.5,Mortgage,53.71,221.84
TRANS02491,CUST0669,2023-08-02,7670.42,Mortgage,104.99,147.54
TRANS02492,CUST0018,2023-01-15,6027.75,Mortgage,18.41,491.16
TRANS02493,CUST0105,2023-03-10,1754.65,Personal loan,67.37,321.49
TRANS02494,CUST0413,2023-02-03,3293.81,Investment,27.64,254.99
TRANS02495,CUST0422,2023-09-07,3230.48,Mortgage,82.97,71.88
TRANS02496,CUST0036,2023-07-18,8465.45,Insurance,44.18,229.84
TRANS02497,CUST0570,2023-09-19,8018.78,Personal loan,38.64,170.31
TRANS02498,CUST0562,2023-08-04,2787.44,Personal loan,69.11,87.07
TRANS02499,CUST0000,2023-08-25,7009.88,Investment,138.3,79.0
